Scenario,Main_Relay,Backup_Relay,Time_Main,Time_Backup,DT,Coordinated,Main_TDS,Main_Pickup,Backup_TDS,Backup_Pickup
scenario_11,R66,R67,0.2985,0.1204,-0.3781,False,0.10291,0.02936,0.05,0.01838
scenario_11,R22,R2,0.2832,0.2991,-0.18410000000000004,False,0.1436,0.02756,0.1409,0.01477
scenario_11,R22,R40,0.2832,0.2986,-0.18460000000000004,False,0.1436,0.02756,0.14298,0.01911
scenario_11,R59,R60,0.2632,0.3452,-0.118,False,0.09062,0.02756,0.1315,0.02159
scenario_11,R3,R2,0.3018,0.2991,-0.20270000000000005,False,0.1523,0.01911,0.1409,0.01477
scenario_11,R3,R59,0.3018,0.2991,-0.20270000000000005,False,0.1523,0.01911,0.09062,0.02756
scenario_11,R40,R41,0.2834,0.2991,-0.18430000000000002,False,0.14298,0.01911,0.13429,0.02752
scenario_11,R30,R29,0.2729,0.1084,-0.3645,False,0.14536,0.01838,0.05,0.02936
scenario_11,R67,R68,0.1102,0.3102,-5.551115123125783e-17,False,0.05,0.01838,0.15844,0.01265
scenario_11,R31,R30,0.2902,0.2893,-0.20090000000000002,False,0.16244,0.01265,0.14536,0.01838
scenario_11,R68,R69,0.3036,0.2958,-0.20779999999999998,False,0.15844,0.01265,0.14578,0.0153
scenario_11,R32,R31,0.2964,0.2964,-0.2,False,0.15379,0.0153,0.16244,0.01265
scenario_11,R69,R36,0.286,0.2981,-0.1879,False,0.14578,0.0153,0.14299,0.01862
scenario_11,R4,R3,0.3082,0.3181,-0.1901,False,0.13051,0.02752,0.1523,0.01911
scenario_11,R41,R42,0.2852,0.3062,-0.179,False,0.13429,0.02752,0.13797,0.03145
scenario_11,R5,R4,0.2904,0.3355,-0.15489999999999998,False,0.10711,0.03145,0.13051,0.02752
scenario_11,R42,R43,0.2756,0.2999,-0.17570000000000002,False,0.13797,0.03145,0.11172,0.06375
scenario_11,R42,R62,0.2756,0.4301,-0.04550000000000004,False,0.13797,0.03145,0.093,0.02926
scenario_11,R25,R5,0.2881,0.4094,-0.07870000000000005,False,0.15146,0.02926,0.10711,0.03145
scenario_11,R25,R43,0.2881,0.2984,-0.18970000000000004,False,0.15146,0.02926,0.11172,0.06375
scenario_11,R62,R63,0.3635,0.3954,-0.16810000000000003,False,0.093,0.02926,0.10872,0.02572
scenario_11,R6,R5,0.2094,0.4094,-2.7755575615628914e-17,False,0.05,0.06375,0.10711,0.03145
scenario_11,R6,R62,0.2094,0.4094,-2.7755575615628914e-17,False,0.05,0.06375,0.093,0.02926
scenario_11,R43,R44,0.2806,0.135,-0.3456,False,0.11172,0.06375,0.05,0.07668
scenario_11,R7,R6,0.3033,0.2605,-0.24280000000000002,False,0.05,0.07668,0.05,0.06375
scenario_11,R44,R70,0.1258,0.6661,0.3403,True,0.05,0.07668,0.17553,0.01961
scenario_11,R44,R45,0.1258,0.3258,-2.7755575615628914e-17,False,0.05,0.07668,0.10684,0.10915
scenario_11,R8,R7,0.4661,0.9665,0.30039999999999994,True,0.05,0.10915,0.05,0.07668
scenario_11,R8,R70,0.4661,0.6661,0.0,True,0.05,0.10915,0.17553,0.01961
scenario_11,R45,R46,0.2841,0.0,-0.48410000000000003,False,0.10684,0.10915,0.05,0.05705
scenario_11,R45,R71,0.2841,0.0,-0.48410000000000003,False,0.10684,0.10915,0.05,0.06065
scenario_11,R9,R8,0.2792,0.0,-0.4792,False,0.13213,0.05705,0.05,0.10915
scenario_11,R9,R71,0.2792,0.0,-0.4792,False,0.13213,0.05705,0.05,0.06065
scenario_11,R46,R47,0.2118,0.4118,0.0,True,0.05,0.05705,0.10118,0.05345
scenario_11,R34,R8,0.2256,0.0,-0.4256,False,0.10316,0.06065,0.05,0.10915
scenario_11,R34,R46,0.2256,0.0,-0.4256,False,0.10316,0.06065,0.05,0.05705
scenario_11,R71,R14,0.1693,0.1176,-0.25170000000000003,False,0.05,0.06065,0.05,0.01834
scenario_11,R71,R52,0.1693,0.22,-0.14930000000000002,False,0.05,0.06065,0.05,0.02923
scenario_12,R38,R39,0.0,0.3068,0.1068,True,0.05,0.0,0.15577,0.02065
scenario_12,R38,R55,0.0,0.3092,0.10919999999999996,True,0.05,0.0,0.126,0.02745
scenario_12,R10,R9,0.3152,0.3222,-0.193,False,0.12895,0.06049,0.12901,0.0641
scenario_12,R47,R48,0.3756,0.3927,-0.1829,False,0.09744,0.06049,0.10493,0.0574
scenario_12,R11,R10,0.2762,0.3227,-0.15350000000000003,False,0.11255,0.0574,0.12895,0.06049
scenario_12,R48,R49,0.3533,0.3684,-0.1849,False,0.10493,0.0574,0.12022,0.02571
scenario_12,R48,R72,0.3533,0.3684,-0.1849,False,0.10493,0.0574,0.10462,0.02847
scenario_12,R12,R11,0.2611,0.2927,-0.1684,False,0.14088,0.02571,0.11255,0.0574
scenario_12,R12,R72,0.2611,0.3785,-0.0826,False,0.14088,0.02571,0.10462,0.02847
scenario_12,R49,R50,0.2752,0.3145,-0.1607,False,0.12022,0.02571,0.14513,0.02185
scenario_12,R13,R12,0.2839,0.3017,-0.18219999999999997,False,0.13961,0.02185,0.14088,0.02571
scenario_12,R50,R51,0.2894,0.2997,-0.18969999999999998,False,0.14513,0.02185,0.15256,0.0208
scenario_12,R14,R13,0.1088,0.3088,0.0,True,0.05,0.0208,0.13961,0.02185
scenario_12,R51,R52,0.2811,0.2587,-0.22240000000000004,False,0.15256,0.0208,0.05,0.03948
scenario_12,R51,R34,0.2811,0.3042,-0.1769,False,0.15256,0.0208,0.10063,0.06861
scenario_12,R15,R14,0.2896,0.1193,-0.3703,False,0.13902,0.03948,0.05,0.0208
scenario_12,R15,R34,0.2896,0.3042,-0.1854,False,0.13902,0.03948,0.10063,0.06861
scenario_12,R52,R53,0.2059,0.4059,-2.7755575615628914e-17,False,0.05,0.03948,0.10378,0.03619
scenario_12,R16,R15,0.2823,0.3074,-0.1749,False,0.13138,0.03619,0.13902,0.03948
scenario_12,R53,R54,0.3171,0.3528,-0.1643,False,0.10378,0.03619,0.12041,0.03295
scenario_12,R17,R16,0.2997,0.3165,-0.18320000000000003,False,0.12866,0.03295,0.13138,0.03619
scenario_12,R54,R73,0.326,0.3353,-0.19070000000000004,False,0.12041,0.03295,0.13242,0.02782
scenario_12,R36,R17,0.3023,0.3153,-0.187,False,0.13112,0.02782,0.12866,0.03295
scenario_12,R73,R32,0.3212,0.3213,-0.19990000000000002,False,0.13242,0.02782,0.13985,0.02389
scenario_12,R19,R18,0.2871,0.3195,-0.16760000000000003,False,0.12012,0.03311,0.14274,0.02745
scenario_12,R56,R57,0.2715,0.3097,-0.16180000000000005,False,0.12378,0.03311,0.13377,0.03876
scenario_12,R18,R1,0.309,0.0,-0.509,False,0.14274,0.02745,0.05,0.0
scenario_12,R18,R39,0.309,0.3082,-0.20080000000000003,False,0.14274,0.02745,0.15577,0.02065
scenario_12,R55,R56,0.3042,0.3207,-0.18350000000000005,False,0.126,0.02745,0.12378,0.03311
scenario_12,R2,R1,0.2892,0.0,-0.4892,False,0.12934,0.02065,0.05,0.0
scenario_12,R2,R55,0.2892,0.3118,-0.1774,False,0.12934,0.02065,0.126,0.02745
scenario_12,R39,R40,0.2962,0.3078,-0.1884,False,0.15577,0.02065,0.14063,0.02252
scenario_12,R39,R59,0.2962,0.3043,-0.19190000000000002,False,0.15577,0.02065,0.0789,0.03699
scenario_12,R20,R19,0.2566,0.3623,-0.0943,False,0.07905,0.03876,0.12012,0.03311
scenario_12,R57,R58,0.2906,0.3086,-0.18200000000000005,False,0.13377,0.03876,0.12989,0.02285
scenario_12,R57,R33,0.2906,0.3086,-0.18200000000000005,False,0.13377,0.03876,0.14086,0.02169
scenario_12,R21,R20,0.1988,0.298,-0.10080000000000003,False,0.10144,0.02285,0.07905,0.03876
scenario_12,R21,R33,0.1988,0.3086,-0.09020000000000003,False,0.10144,0.02285,0.14086,0.02169
scenario_12,R58,R35,0.2802,0.3079,-0.1723,False,0.12989,0.02285,0.13243,0.02847
scenario_12,R33,R7,0.2426,0.0,-0.4426,False,0.14086,0.02169,0.05,0.09338
scenario_12,R33,R45,0.2426,0.3437,-0.09890000000000002,False,0.14086,0.02169,0.10253,0.128
scenario_12,R70,R58,0.4045,0.3175,-0.28700000000000003,False,0.19733,0.02169,0.12989,0.02285
scenario_12,R70,R20,0.4045,0.3132,-0.29130000000000006,False,0.19733,0.02169,0.07905,0.03876
scenario_12,R72,R21,0.1985,0.2949,-0.10360000000000003,False,0.10462,0.02847,0.10144,0.02285
scenario_12,R35,R11,0.3099,0.3631,-0.14680000000000004,False,0.13243,0.02847,0.11255,0.0574
scenario_12,R35,R49,0.3099,0.5706,0.060699999999999976,True,0.13243,0.02847,0.12022,0.02571
scenario_12,R23,R22,0.2475,0.3068,-0.1407,False,0.1159,0.03092,0.13531,0.03699
scenario_12,R60,R61,0.3104,0.3295,-0.1809,False,0.11986,0.03092,0.21053,0.00593
scenario_12,R24,R23,0.2998,0.2738,-0.22600000000000003,False,0.2031,0.00593,0.1159,0.03092
scenario_12,R61,R74,0.3059,0.2726,-0.2333,False,0.21053,0.00593,0.12638,0.02544
scenario_12,R37,R24,0.2864,0.3236,-0.1628,False,0.11588,0.02544,0.2031,0.00593
scenario_12,R74,R28,0.257,0.3017,-0.1553,False,0.12638,0.02544,0.11702,0.03127
scenario_12,R74,R66,0.257,0.3164,-0.1406,False,0.12638,0.02544,0.1394,0.01404
scenario_12,R26,R25,0.2946,0.3049,-0.18969999999999998,False,0.14039,0.0384,0.14105,0.04209
scenario_12,R63,R64,0.3802,0.397,-0.18319999999999997,False,0.09648,0.0384,0.10666,0.03473
scenario_12,R27,R26,0.2776,0.3052,-0.1724,False,0.13195,0.03473,0.14039,0.0384
scenario_12,R64,R65,0.295,0.3383,-0.1567,False,0.10666,0.03473,0.12763,0.03127
scenario_12,R28,R27,0.2692,0.315,-0.1542,False,0.11702,0.03127,0.13195,0.03473
scenario_12,R65,R37,0.2971,0.3164,-0.18069999999999997,False,0.12763,0.03127,0.11588,0.02544
scenario_12,R65,R66,0.2971,0.3164,-0.18069999999999997,False,0.12763,0.03127,0.1394,0.01404
scenario_12,R29,R28,0.0842,0.3017,0.017500000000000016,True,0.05,0.01404,0.11702,0.03127
scenario_12,R29,R37,0.0842,0.3164,0.032200000000000006,True,0.05,0.01404,0.11588,0.02544
scenario_12,R66,R67,0.3025,0.1076,-0.39490000000000003,False,0.1394,0.01404,0.05,0.01371
scenario_12,R22,R2,0.2917,0.3078,-0.1839,False,0.13531,0.03699,0.12934,0.02065
scenario_12,R22,R40,0.2917,0.3078,-0.1839,False,0.13531,0.03699,0.14063,0.02252
scenario_12,R59,R60,0.2627,0.3665,-0.09620000000000001,False,0.0789,0.03699,0.11986,0.03092
scenario_12,R3,R2,0.306,0.3078,-0.1982,False,0.14672,0.02252,0.12934,0.02065
scenario_12,R3,R59,0.306,0.3043,-0.2017,False,0.14672,0.02252,0.0789,0.03699
scenario_12,R40,R41,0.2933,0.3043,-0.189,False,0.14063,0.02252,0.13117,0.03097
scenario_12,R30,R29,0.2763,0.0867,-0.3896,False,0.16026,0.01371,0.05,0.01404
scenario_12,R67,R68,0.1003,0.3003,0.0,True,0.05,0.01371,0.14717,0.01449
scenario_12,R31,R30,0.3042,0.2928,-0.21140000000000003,False,0.16391,0.01449,0.16026,0.01371
scenario_12,R68,R69,0.2916,0.2991,-0.19250000000000006,False,0.14717,0.01449,0.12817,0.02389
scenario_12,R32,R31,0.3101,0.3109,-0.1992,False,0.13985,0.02389,0.16391,0.01449
scenario_12,R69,R36,0.2901,0.3132,-0.17690000000000006,False,0.12817,0.02389,0.13112,0.02782
scenario_12,R4,R3,0.3126,0.3233,-0.18930000000000002,False,0.12679,0.03097,0.14672,0.02252
scenario_12,R41,R42,0.2882,0.3098,-0.1784,False,0.13117,0.03097,0.1354,0.03492
scenario_12,R5,R4,0.3096,0.3416,-0.16799999999999998,False,0.10936,0.03492,0.12679,0.03097
scenario_12,R42,R43,0.2785,0.3093,-0.16920000000000002,False,0.1354,0.03492,0.10449,0.08036
scenario_12,R42,R62,0.2785,0.4738,-0.0047000000000000375,False,0.1354,0.03492,0.0772,0.04209
scenario_12,R25,R5,0.299,0.431,-0.068,False,0.14105,0.04209,0.10936,0.03492
scenario_12,R25,R43,0.299,0.306,-0.193,False,0.14105,0.04209,0.10449,0.08036
scenario_12,R62,R63,0.3817,0.4472,-0.1345,False,0.0772,0.04209,0.09648,0.0384
scenario_12,R6,R5,0.2443,0.4443,-2.7755575615628914e-17,False,0.05,0.08036,0.10936,0.03492
scenario_12,R6,R62,0.2443,0.4443,-2.7755575615628914e-17,False,0.05,0.08036,0.0772,0.04209
scenario_12,R43,R44,0.2864,0.1461,-0.3403,False,0.10449,0.08036,0.05,0.09338
scenario_12,R7,R6,0.3673,0.3164,-0.2509,False,0.05,0.09338,0.05,0.08036
scenario_12,R44,R70,0.1354,0.7937,0.4583,True,0.05,0.09338,0.19733,0.02169
scenario_12,R44,R45,0.1354,0.3355,0.00010000000000001674,True,0.05,0.09338,0.10253,0.128
scenario_12,R8,R7,0.5937,2.1332,1.3395,True,0.05,0.128,0.05,0.09338
scenario_12,R8,R70,0.5937,0.7937,-5.551115123125783e-17,False,0.05,0.128,0.19733,0.02169
scenario_12,R45,R46,0.2903,0.0,-0.4903,False,0.10253,0.128,0.05,0.0641
scenario_12,R45,R71,0.2903,0.0,-0.4903,False,0.10253,0.128,0.05,0.06861
scenario_12,R9,R8,0.2826,0.0,-0.48260000000000003,False,0.12901,0.0641,0.05,0.128
scenario_12,R9,R71,0.2826,0.0,-0.48260000000000003,False,0.12901,0.0641,0.05,0.06861
scenario_12,R46,R47,0.2284,0.4284,0.0,True,0.05,0.0641,0.09744,0.06049
scenario_12,R34,R8,0.2289,0.0,-0.4289,False,0.10063,0.06861,0.05,0.128
scenario_12,R34,R46,0.2289,0.0,-0.4289,False,0.10063,0.06861,0.05,0.0641
scenario_12,R71,R14,0.1784,0.1232,-0.2552,False,0.05,0.06861,0.05,0.0208
scenario_12,R71,R52,0.1784,0.2902,-0.0882,False,0.05,0.06861,0.05,0.03948
scenario_13,R38,R39,0.0,0.3369,0.13689999999999997,True,0.05,0.0,0.1289,0.04858
scenario_13,R38,R55,0.0,0.35,0.14999999999999997,True,0.05,0.0,0.10787,0.05565
scenario_13,R10,R9,0.3363,0.3435,-0.19279999999999997,False,0.11717,0.09519,0.11777,0.09881
scenario_13,R47,R48,0.4317,0.4543,-0.1774,False,0.08488,0.09519,0.09154,0.09208
scenario_13,R11,R10,0.28,0.3452,-0.13480000000000003,False,0.09644,0.09208,0.11717,0.09519
scenario_13,R48,R49,0.392,0.4141,-0.1779,False,0.09154,0.09208,0.11861,0.03501
scenario_13,R48,R72,0.392,0.4141,-0.1779,False,0.09154,0.09208,0.08169,0.05378
scenario_13,R12,R11,0.2678,0.3003,-0.16749999999999998,False,0.13345,0.03501,0.09644,0.09208
scenario_13,R12,R72,0.2678,0.4297,-0.03809999999999997,False,0.13345,0.03501,0.08169,0.05378
scenario_13,R49,R50,0.2995,0.3263,-0.17320000000000002,False,0.11861,0.03501,0.13511,0.03106
scenario_13,R13,R12,0.2921,0.3122,-0.17990000000000006,False,0.13014,0.03106,0.13345,0.03501
scenario_13,R50,R51,0.2971,0.3099,-0.18719999999999998,False,0.13511,0.03106,0.14324,0.02959
scenario_13,R14,R13,0.1212,0.3212,-2.7755575615628914e-17,False,0.05,0.02959,0.13014,0.03106
scenario_13,R51,R52,0.2898,0.5745,0.0847,True,0.14324,0.02959,0.05,0.08187
scenario_13,R51,R34,0.2898,0.3353,-0.15450000000000003,False,0.14324,0.02959,0.09305,0.10259
scenario_13,R15,R14,0.3156,0.1336,-0.382,False,0.1189,0.08187,0.05,0.02959
scenario_13,R15,R34,0.3156,0.3327,-0.1829,False,0.1189,0.08187,0.09305,0.10259
scenario_13,R52,R53,0.3681,0.568,-0.0001000000000000445,False,0.05,0.08187,0.08078,0.07837
scenario_13,R16,R15,0.3097,0.3406,-0.16909999999999997,False,0.11017,0.07837,0.1189,0.08187
scenario_13,R53,R54,0.3797,0.435,-0.1447,False,0.08078,0.07837,0.09553,0.07481
scenario_13,R17,R16,0.3407,0.3596,-0.18110000000000004,False,0.10674,0.07481,0.11017,0.07837
scenario_13,R54,R73,0.3864,0.4022,-0.18420000000000003,False,0.09553,0.07481,0.10418,0.06908
scenario_13,R36,R17,0.3474,0.3638,-0.18359999999999999,False,0.10606,0.06908,0.10674,0.07481
scenario_13,R73,R32,0.3731,0.3791,-0.194,False,0.10418,0.06908,0.10953,0.06471
scenario_13,R19,R18,0.3079,0.3514,-0.15650000000000003,False,0.1017,0.06153,0.12135,0.05565
scenario_13,R56,R57,0.2937,0.3357,-0.15800000000000003,False,0.10817,0.06153,0.1191,0.06735
scenario_13,R18,R1,0.3372,0.0,-0.5372,False,0.12135,0.05565,0.05,0.0
scenario_13,R18,R39,0.3372,0.3389,-0.19830000000000003,False,0.12135,0.05565,0.1289,0.04858
scenario_13,R55,R56,0.3396,0.3574,-0.18220000000000003,False,0.10787,0.05565,0.10817,0.06153
scenario_13,R2,R1,0.3052,0.0,-0.5052000000000001,False,0.09925,0.04858,0.05,0.0
scenario_13,R2,R55,0.3052,0.3538,-0.15140000000000003,False,0.09925,0.04858,0.10787,0.05565
scenario_13,R39,R40,0.3207,0.3308,-0.1899,False,0.1289,0.04858,0.14884,0.02453
scenario_13,R39,R59,0.3207,0.3244,-0.19629999999999997,False,0.1289,0.04858,0.05826,0.06645
scenario_13,R20,R19,0.267,0.4168,-0.05020000000000002,False,0.0616,0.06735,0.1017,0.06153
scenario_13,R57,R58,0.3106,0.3304,-0.18019999999999997,False,0.1191,0.06735,0.10461,0.04802
scenario_13,R57,R33,0.3106,0.3304,-0.18019999999999997,False,0.1191,0.06735,0.14544,0.02514
scenario_13,R21,R20,0.1878,0.3245,-0.0633,False,0.07541,0.04802,0.0616,0.06735
scenario_13,R21,R33,0.1878,0.3304,-0.05739999999999998,False,0.07541,0.04802,0.14544,0.02514
scenario_13,R58,R35,0.2909,0.339,-0.15189999999999998,False,0.10461,0.04802,0.11618,0.05378
scenario_13,R33,R7,0.2575,0.0,-0.4575,False,0.14544,0.02514,0.05,0.21117
scenario_13,R33,R45,0.2575,0.4081,-0.0494,False,0.14544,0.02514,0.08501,0.24946
scenario_13,R70,R58,0.2004,0.3423,-0.05810000000000001,False,0.09429,0.02514,0.10461,0.04802
scenario_13,R70,R20,0.2004,0.36,-0.04040000000000002,False,0.09429,0.02514,0.0616,0.06735
scenario_13,R72,R21,0.1874,0.3147,-0.07270000000000004,False,0.08169,0.05378,0.07541,0.04802
scenario_13,R35,R11,0.3474,0.3923,-0.15510000000000002,False,0.11618,0.05378,0.09644,0.09208
scenario_13,R35,R49,0.3474,0.6657,0.11829999999999996,True,0.11618,0.05378,0.11861,0.03501
scenario_13,R23,R22,0.2808,0.3338,-0.14700000000000002,False,0.10493,0.06016,0.11974,0.06645
scenario_13,R60,R61,0.3449,0.3724,-0.1725,False,0.10001,0.06016,0.14382,0.03163
scenario_13,R24,R23,0.2442,0.3169,-0.1273,False,0.10448,0.03163,0.10493,0.06016
scenario_13,R61,R74,0.3302,0.3148,-0.21539999999999998,False,0.14382,0.03163,0.22676,0.005
scenario_13,R37,R24,0.3306,0.2755,-0.2551,False,0.21879,0.005,0.10448,0.03163
scenario_13,R74,R28,0.3012,0.3321,-0.16910000000000003,False,0.22676,0.005,0.09446,0.0653
scenario_13,R74,R66,0.3012,0.3531,-0.1481,False,0.22676,0.005,0.08094,0.05978
scenario_13,R26,R25,0.3176,0.3293,-0.18830000000000002,False,0.12284,0.07301,0.12478,0.07692
scenario_13,R63,R64,0.4771,0.5015,-0.1756000000000001,False,0.07911,0.07301,0.0872,0.0691
scenario_13,R27,R26,0.2985,0.3323,-0.16620000000000001,False,0.1128,0.0691,0.12284,0.07301
scenario_13,R64,R65,0.3278,0.3879,-0.13989999999999997,False,0.0872,0.0691,0.10645,0.0653
scenario_13,R28,R27,0.2872,0.352,-0.13520000000000004,False,0.09446,0.0653,0.1128,0.0691
scenario_13,R65,R37,0.3261,0.3532,-0.1729,False,0.10645,0.0653,0.21879,0.005
scenario_13,R65,R66,0.3261,0.3531,-0.173,False,0.10645,0.0653,0.08094,0.05978
scenario_13,R29,R28,0.1321,0.3321,0.0,True,0.05,0.05978,0.09446,0.0653
scenario_13,R29,R37,0.1321,0.3504,0.018299999999999983,True,0.05,0.05978,0.21879,0.005
scenario_13,R66,R67,0.326,0.1661,-0.3599,False,0.08094,0.05978,0.05,0.04191
scenario_13,R22,R2,0.3133,0.3309,-0.1824,False,0.11974,0.06645,0.09925,0.04858
scenario_13,R22,R40,0.3133,0.3308,-0.18250000000000005,False,0.11974,0.06645,0.14884,0.02453
scenario_13,R59,R60,0.2665,0.4287,-0.0378,False,0.05826,0.06645,0.10001,0.06016
scenario_13,R3,R2,0.307,0.3309,-0.17609999999999998,False,0.14556,0.02453,0.09925,0.04858
scenario_13,R3,R59,0.307,0.3366,-0.1704,False,0.14556,0.02453,0.05826,0.06645
scenario_13,R40,R41,0.3139,0.3055,-0.20840000000000003,False,0.14884,0.02453,0.13099,0.03306
scenario_13,R30,R29,0.3145,0.138,-0.3765,False,0.13082,0.04191,0.05,0.05978
scenario_13,R67,R68,0.1484,0.3484,-2.7755575615628914e-17,False,0.05,0.04191,0.10698,0.0512
scenario_13,R31,R30,0.3503,0.3418,-0.20850000000000002,False,0.12354,0.0512,0.13082,0.04191
scenario_13,R68,R69,0.3337,0.3559,-0.1778,False,0.10698,0.0512,0.10171,0.06471
scenario_13,R32,R31,0.3603,0.3645,-0.19580000000000003,False,0.10953,0.06471,0.12354,0.0512
scenario_13,R69,R36,0.3411,0.3677,-0.1734,False,0.10171,0.06471,0.10606,0.06908
scenario_13,R4,R3,0.312,0.3236,-0.1884,False,0.12625,0.03306,0.14556,0.02453
scenario_13,R41,R42,0.2899,0.3107,-0.17920000000000003,False,0.13099,0.03306,0.13491,0.03712
scenario_13,R5,R4,0.3602,0.3422,-0.21800000000000003,False,0.12663,0.03712,0.12625,0.03306
scenario_13,R42,R43,0.2783,0.3329,-0.14540000000000003,False,0.13491,0.03712,0.09651,0.11764
scenario_13,R42,R62,0.2783,0.6635,0.18519999999999998,True,0.13491,0.03712,0.05,0.07692
scenario_13,R25,R5,0.322,0.5027,-0.019299999999999984,False,0.12478,0.07692,0.12663,0.03712
scenario_13,R25,R43,0.322,0.329,-0.193,False,0.12478,0.07692,0.09651,0.11764
scenario_13,R62,R63,0.4082,0.6082,-5.551115123125783e-17,False,0.05,0.07692,0.07911,0.07301
scenario_13,R6,R5,0.3175,0.5175,-5.551115123125783e-17,False,0.05,0.11764,0.12663,0.03712
scenario_13,R6,R62,0.3175,0.5809,0.06339999999999996,True,0.05,0.11764,0.05,0.07692
scenario_13,R43,R44,0.3047,0.2174,-0.2873,False,0.09651,0.11764,0.05,0.21117
scenario_13,R7,R6,2.07,0.4608,-1.8092,False,0.05,0.21117,0.05,0.11764
scenario_13,R44,R70,0.1951,0.3951,0.0,True,0.05,0.21117,0.09429,0.02514
scenario_13,R44,R45,0.1951,0.3951,0.0,True,0.05,0.21117,0.08501,0.24946
scenario_13,R8,R7,0.0,0.0,-0.2,False,0.05,0.24946,0.05,0.21117
scenario_13,R8,R70,0.0,0.3951,0.1951,True,0.05,0.24946,0.09429,0.02514
scenario_13,R45,R46,0.3234,0.0,-0.5234000000000001,False,0.08501,0.24946,0.05,0.09881
scenario_13,R45,R71,0.3234,0.0,-0.5234000000000001,False,0.08501,0.24946,0.05,0.10259
scenario_13,R9,R8,0.2942,0.0,-0.49420000000000003,False,0.11777,0.09881,0.05,0.24946
scenario_13,R9,R71,0.2942,0.0,-0.49420000000000003,False,0.11777,0.09881,0.05,0.10259
scenario_13,R46,R47,0.3117,0.5117,5.551115123125783e-17,True,0.05,0.09881,0.08488,0.09519
scenario_13,R34,R8,0.2401,0.0,-0.44010000000000005,False,0.09305,0.10259,0.05,0.24946
scenario_13,R34,R46,0.2401,0.0,-0.44010000000000005,False,0.09305,0.10259,0.05,0.09881
scenario_13,R71,R14,0.2233,0.1382,-0.2851,False,0.05,0.10259,0.05,0.02959
scenario_13,R71,R52,0.2233,0.7534,0.3301,True,0.05,0.10259,0.05,0.08187
scenario_14,R38,R39,0.0,0.3349,0.13489999999999996,True,0.05,0.0,0.13132,0.04561
scenario_14,R38,R55,0.0,0.3458,0.14579999999999999,True,0.05,0.0,0.10947,0.05261
scenario_14,R10,R9,0.3324,0.3403,-0.1921,False,0.11843,0.09119,0.11929,0.09478
scenario_14,R47,R48,0.4245,0.4464,-0.17809999999999998,False,0.08613,0.09119,0.09287,0.08807
scenario_14,R11,R10,0.28,0.3424,-0.13760000000000006,False,0.09831,0.08807,0.11843,0.09119
scenario_14,R48,R49,0.3868,0.4082,-0.17859999999999998,False,0.09287,0.08807,0.11712,0.0349
scenario_14,R48,R72,0.3868,0.4083,-0.1785,False,0.09287,0.08807,0.08448,0.05036
scenario_14,R12,R11,0.2669,0.2999,-0.16700000000000004,False,0.13354,0.0349,0.09831,0.08807
scenario_14,R12,R72,0.2669,0.4229,-0.04400000000000004,False,0.13354,0.0349,0.08448,0.05036
scenario_14,R49,R50,0.2954,0.3261,-0.1693,False,0.11712,0.0349,0.13522,0.03095
scenario_14,R13,R12,0.2933,0.3121,-0.18120000000000003,False,0.13084,0.03095,0.13354,0.0349
scenario_14,R50,R51,0.297,0.3098,-0.18719999999999998,False,0.13522,0.03095,0.14342,0.02944
scenario_14,R14,R13,0.1201,0.3201,0.0,True,0.05,0.02944,0.13084,0.03095
scenario_14,R51,R52,0.2897,0.5438,0.054099999999999926,True,0.14342,0.02944,0.05,0.07913
scenario_14,R51,R34,0.2897,0.3304,-0.1593,False,0.14342,0.02944,0.09396,0.09941
scenario_14,R15,R14,0.3129,0.1334,-0.37950000000000006,False,0.11992,0.07913,0.05,0.02944
scenario_14,R15,R34,0.3129,0.3304,-0.1825,False,0.11992,0.07913,0.09396,0.09941
scenario_14,R52,R53,0.3551,0.5551,0.0,True,0.05,0.07913,0.08177,0.07568
scenario_14,R16,R15,0.3082,0.3385,-0.16969999999999996,False,0.11122,0.07568,0.11992,0.07913
scenario_14,R53,R54,0.3753,0.4295,-0.14580000000000004,False,0.08177,0.07568,0.09655,0.07221
scenario_14,R17,R16,0.3384,0.3569,-0.1815,False,0.1078,0.07221,0.11122,0.07568
scenario_14,R54,R73,0.3771,0.3953,-0.18180000000000002,False,0.09655,0.07221,0.10595,0.06659
scenario_14,R36,R17,0.3467,0.3609,-0.18580000000000002,False,0.10774,0.06659,0.1078,0.07221
scenario_14,R73,R32,0.3722,0.3756,-0.1966,False,0.10595,0.06659,0.11069,0.06227
scenario_14,R19,R18,0.3054,0.3479,-0.15750000000000003,False,0.10325,0.05842,0.12308,0.05261
scenario_14,R56,R57,0.2901,0.3323,-0.15780000000000005,False,0.10968,0.05842,0.12093,0.06417
scenario_14,R18,R1,0.3321,0.0,-0.5321,False,0.12308,0.05261,0.05,0.0
scenario_14,R18,R39,0.3321,0.3349,-0.19720000000000004,False,0.12308,0.05261,0.13132,0.04561
scenario_14,R55,R56,0.3358,0.3534,-0.1824,False,0.10947,0.05261,0.10968,0.05842
scenario_14,R2,R1,0.3055,0.0,-0.5055000000000001,False,0.10222,0.04561,0.05,0.0
scenario_14,R2,R55,0.3055,0.3494,-0.15610000000000002,False,0.10222,0.04561,0.10947,0.05261
